y	x	PANEL	group
7	118175.029	5	-1
7	118175.077	5	-1
11	118175.125	5	-1
14	118175.172	5	-1
19	118175.22	5	-1
24	118175.268	5	-1
18	118175.315	5	-1
9	118175.363	5	-1
24	118175.411	5	-1
45	118175.458	5	-1
66	118175.506	5	-1
65	118175.554	5	-1
50	118175.601	5	-1
45	118175.649	5	-1
35	118175.697	5	-1
53	118175.744	5	-1
60	118175.792	5	-1
45	118175.84	5	-1
48	118175.887	5	-1
59	118175.935	5	-1
69	118175.982	5	-1
64	118176.03	5	-1
64	118176.078	5	-1
65	118176.125	5	-1
63	118176.173	5	-1
59	118176.221	5	-1
59	118176.268	5	-1
68	118176.316	5	-1
55	118176.364	5	-1
44	118176.411	5	-1
35	118176.459	5	-1
29	118176.507	5	-1
26	118176.554	5	-1
31	118176.602	5	-1
25	118176.65	5	-1
23	118176.697	5	-1
24	118176.745	5	-1
26	118176.793	5	-1
22	118176.84	5	-1
23	118176.888	5	-1
26	118176.935	5	-1
30	118176.983	5	-1
25	118177.031	5	-1
21	118177.078	5	-1
26	118177.126	5	-1
17	118177.174	5	-1
11	118177.221	5	-1
15	118177.269	5	-1
20	118177.317	5	-1
25	118177.364	5	-1
31	118177.412	5	-1
31	118177.46	5	-1
31	118177.507	5	-1
31	118177.555	5	-1
32	118177.603	5	-1
29	118177.65	5	-1
29	118177.698	5	-1
30	118177.745	5	-1
25	118177.793	5	-1
24	118177.841	5	-1
18	118177.888	5	-1
16	118177.936	5	-1
18	118177.984	5	-1
23	118178.031	5	-1
30	118178.079	5	-1
25	118178.127	5	-1
21	118178.174	5	-1
13	118178.222	5	-1
14	118178.27	5	-1
24	118178.317	5	-1
28	118178.365	5	-1
20	118178.413	5	-1
17	118178.46	5	-1
17	118178.508	5	-1
10	118178.556	5	-1
7	118178.603	5	-1
8	118178.651	5	-1
12	118178.698	5	-1
11	118178.746	5	-1
13	118178.794	5	-1
15	118178.841	5	-1
15	118178.889	5	-1
15	118178.937	5	-1
19	118178.984	5	-1
19	118179.032	5	-1
14	118179.08	5	-1
20	118179.127	5	-1
21	118179.175	5	-1
17	118179.223	5	-1
19	118179.27	5	-1
17	118179.318	5	-1
14	118179.366	5	-1
12	118179.413	5	-1
18	118179.461	5	-1
20	118179.509	5	-1
21	118179.556	5	-1
21	118179.604	5	-1
20	118179.651	5	-1
14	118179.699	5	-1
16	118179.747	5	-1
25	118179.794	5	-1
26	118179.842	5	-1
21	118179.89	5	-1
19	118179.937	5	-1
16	118179.985	5	-1
10	118180.033	5	-1
5	118180.08	5	-1
5	118180.128	5	-1
4	118180.176	5	-1
6	118180.223	5	-1
6	118180.271	5	-1
11	118180.319	5	-1
13	118180.366	5	-1
15	118180.414	5	-1
10	118180.462	5	-1
12	118180.509	5	-1
18	118180.557	5	-1
16	118180.604	5	-1
12	118180.652	5	-1
12	118180.7	5	-1
13	118180.747	5	-1
13	118180.795	5	-1
13	118180.843	5	-1
9	118180.89	5	-1
13	118180.938	5	-1
14	118180.986	5	-1
10	118181.033	5	-1
17	118181.081	5	-1
22	118181.129	5	-1
15	118181.176	5	-1
14	118181.224	5	-1
12	118181.272	5	-1
6	118181.319	5	-1
5	118181.367	5	-1
6	118181.415	5	-1
8	118181.462	5	-1
6	118181.51	5	-1
5	118181.557	5	-1
9	118181.605	5	-1
11	118181.653	5	-1
4	118181.7	5	-1
4	118181.748	5	-1
12	118181.796	5	-1
12	118181.843	5	-1
12	118181.891	5	-1
13	118181.939	5	-1
7	118181.986	5	-1
3	118182.034	5	-1
7	118182.082	5	-1
10	118182.129	5	-1
5	118182.177	5	-1
5	118182.225	5	-1
5	118182.272	5	-1
3	118182.32	5	-1
5	118182.368	5	-1
4	118182.415	5	-1
4	118182.463	5	-1
7	118182.51	5	-1
8	118182.558	5	-1
17	118182.606	5	-1
18	118182.653	5	-1
10	118182.701	5	-1
7	118182.749	5	-1
11	118182.796	5	-1
12	118182.844	5	-1
9	118182.892	5	-1
11	118182.939	5	-1
18	118182.987	5	-1
18	118183.035	5	-1
14	118183.082	5	-1
11	118183.13	5	-1
7	118183.178	5	-1
2	118183.225	5	-1
2	118183.273	5	-1
7	118183.321	5	-1
6	118183.368	5	-1
6	118183.416	5	-1
9	118183.463	5	-1
6	118183.511	5	-1
5	118183.559	5	-1
3	118183.606	5	-1
4	118183.654	5	-1
7	118183.702	5	-1
11	118183.749	5	-1
10	118183.797	5	-1
9	118183.845	5	-1
17	118183.892	5	-1
13	118183.94	5	-1
7	118183.988	5	-1
6	118184.035	5	-1
6	118184.083	5	-1
9	118184.131	5	-1
7	118184.178	5	-1
4	118184.226	5	-1
7	118184.274	5	-1
9	118184.321	5	-1
5	118184.369	5	-1
3	118184.416	5	-1
1	118184.464	5	-1
0	118184.512	5	-1
1	118184.559	5	-1
5	118184.607	5	-1
9	118184.655	5	-1
6	118184.702	5	-1
4	118184.75	5	-1
3	118184.798	5	-1
2	118184.845	5	-1
2	118184.893	5	-1
2	118184.941	5	-1
1	118184.988	5	-1
2	118185.036	5	-1
3	118185.084	5	-1
4	118185.131	5	-1
3	118185.179	5	-1
2	118185.227	5	-1
3	118185.274	5	-1
0	118185.322	5	-1
5	118185.369	5	-1
7	118185.417	5	-1
3	118185.465	5	-1
2	118185.512	5	-1
2	118185.56	5	-1
3	118185.608	5	-1
3	118185.655	5	-1
2	118185.703	5	-1
3	118185.751	5	-1
2	118185.798	5	-1
2	118185.846	5	-1
5	118185.894	5	-1
5	118185.941	5	-1
5	118185.989	5	-1
7	118186.037	5	-1
4	118186.084	5	-1
7	118186.132	5	-1
9	118186.18	5	-1
8	118186.227	5	-1
6	118186.275	5	-1
6	118186.322	5	-1
8	118186.37	5	-1
8	118186.418	5	-1
10	118186.465	5	-1
14	118186.513	5	-1
14	118186.561	5	-1
11	118186.608	5	-1
10	118186.656	5	-1
7	118186.704	5	-1
8	118186.751	5	-1
10	118186.799	5	-1
9	118186.847	5	-1
14	118186.894	5	-1
16	118186.942	5	-1
13	118186.99	5	-1
12	118187.037	5	-1
15	118187.085	5	-1
21	118187.133	5	-1
22	118187.18	5	-1
15	118187.228	5	-1
11	118187.275	5	-1
6	118187.323	5	-1
6	118187.371	5	-1
3	118187.418	5	-1
1	118187.466	5	-1
0	118187.514	5	-1
2	118187.561	5	-1
5	118187.609	5	-1
20	118187.657	5	-1
27	118187.704	5	-1
28	118187.752	5	-1
25	118187.8	5	-1
13	118187.847	5	-1
10	118187.895	5	-1
8	118187.943	5	-1
8	118187.99	5	-1
6	118188.038	5	-1
8	118188.085	5	-1
10	118188.133	5	-1
8	118188.181	5	-1
11	118188.228	5	-1
13	118188.276	5	-1
13	118188.324	5	-1
9	118188.371	5	-1
12	118188.419	5	-1
8	118188.467	5	-1
7	118188.514	5	-1
4	118188.562	5	-1
2	118188.61	5	-1
1	118188.657	5	-1
5	118188.705	5	-1
5	118188.753	5	-1
1	118188.8	5	-1
5	118188.848	5	-1
10	118188.896	5	-1
7	118188.943	5	-1
5	118188.991	5	-1
5	118189.038	5	-1
2	118189.086	5	-1
6	118189.134	5	-1
7	118189.181	5	-1
6	118189.229	5	-1
4	118189.277	5	-1
4	118189.324	5	-1
3	118189.372	5	-1
2	118189.42	5	-1
5	118189.467	5	-1
6	118189.515	5	-1
9	118189.563	5	-1
8	118189.61	5	-1
9	118189.658	5	-1
9	118189.706	5	-1
7	118189.753	5	-1
4	118189.801	5	-1
3	118189.849	5	-1
3	118189.896	5	-1
3	118189.944	5	-1
2	118189.991	5	-1
1	118190.039	5	-1
0	118190.087	5	-1
2	118190.134	5	-1
2	118190.182	5	-1
3	118190.23	5	-1
6	118190.277	5	-1
9	118190.325	5	-1
9	118190.373	5	-1
6	118190.42	5	-1
4	118190.468	5	-1
5	118190.516	5	-1
4	118190.563	5	-1
3	118190.611	5	-1
5	118190.659	5	-1
7	118190.706	5	-1
7	118190.754	5	-1
3	118190.802	5	-1
2	118190.849	5	-1
4	118190.897	5	-1
4	118190.944	5	-1
2	118190.992	5	-1
1	118191.04	5	-1
4	118191.087	5	-1
7	118191.135	5	-1
6	118191.183	5	-1
6	118191.23	5	-1
6	118191.278	5	-1
5	118191.326	5	-1
5	118191.373	5	-1
5	118191.421	5	-1
6	118191.469	5	-1
7	118191.516	5	-1
7	118191.564	5	-1
8	118191.612	5	-1
6	118191.659	5	-1
2	118191.707	5	-1
1	118191.755	5	-1
1	118191.802	5	-1
0	118191.85	5	-1
0	118191.897	5	-1
0	118191.945	5	-1
2	118191.993	5	-1
4	118192.04	5	-1
2	118192.088	5	-1
1	118192.136	5	-1
1	118192.183	5	-1
0	118192.231	5	-1
5	118192.279	5	-1
6	118192.326	5	-1
5	118192.374	5	-1
6	118192.422	5	-1
5	118192.469	5	-1
4	118192.517	5	-1
7	118192.565	5	-1
7	118192.612	5	-1
4	118192.66	5	-1
7	118192.708	5	-1
6	118192.755	5	-1
3	118192.803	5	-1
5	118192.85	5	-1
5	118192.898	5	-1
3	118192.946	5	-1
1	118192.993	5	-1
1	118193.041	5	-1
3	118193.089	5	-1
4	118193.136	5	-1
4	118193.184	5	-1
4	118193.232	5	-1
1	118193.279	5	-1
0	118193.327	5	-1
0	118193.375	5	-1
0	118193.422	5	-1
6	118193.47	5	-1
9	118193.518	5	-1
4	118193.565	5	-1
1	118193.613	5	-1
0	118193.661	5	-1
1	118193.708	5	-1
1	118193.756	5	-1
0	118193.803	5	-1
1	118193.851	5	-1
1	118193.899	5	-1
0	118193.946	5	-1
1	118193.994	5	-1
1	118194.042	5	-1
2	118194.089	5	-1
4	118194.137	5	-1
5	118194.185	5	-1
3	118194.232	5	-1
1	118194.28	5	-1
3	118194.328	5	-1
5	118194.375	5	-1
7	118194.423	5	-1
6	118194.471	5	-1
4	118194.518	5	-1
3	118194.566	5	-1
5	118194.614	5	-1
8	118194.661	5	-1
7	118194.709	5	-1
0	118194.756	5	-1
0	118194.804	5	-1
0	118194.852	5	-1
0	118194.899	5	-1
0	118194.947	5	-1
2	118194.995	5	-1
2	118195.042	5	-1
0	118195.09	5	-1
1	118195.138	5	-1
2	118195.185	5	-1
3	118195.233	5	-1
2	118195.281	5	-1
2	118195.328	5	-1
3	118195.376	5	-1
3	118195.424	5	-1
4	118195.471	5	-1
1	118195.519	5	-1
1	118195.567	5	-1
2	118195.614	5	-1
2	118195.662	5	-1
2	118195.709	5	-1
2	118195.757	5	-1
1	118195.805	5	-1
0	118195.852	5	-1
2	118195.9	5	-1
3	118195.948	5	-1
2	118195.995	5	-1
2	118196.043	5	-1
1	118196.091	5	-1
6	118196.138	5	-1
9	118196.186	5	-1
6	118196.234	5	-1
2	118196.281	5	-1
5	118196.329	5	-1
4	118196.377	5	-1
3	118196.424	5	-1
3	118196.472	5	-1
1	118196.52	5	-1
1	118196.567	5	-1
0	118196.615	5	-1
0	118196.662	5	-1
3	118196.71	5	-1
6	118196.758	5	-1
3	118196.805	5	-1
4	118196.853	5	-1
7	118196.901	5	-1
4	118196.948	5	-1
2	118196.996	5	-1
2	118197.044	5	-1
3	118197.091	5	-1
3	118197.139	5	-1
1	118197.187	5	-1
1	118197.234	5	-1
2	118197.282	5	-1
1	118197.33	5	-1
3	118197.377	5	-1
5	118197.425	5	-1
5	118197.473	5	-1
5	118197.52	5	-1
3	118197.568	5	-1
1	118197.615	5	-1
2	118197.663	5	-1
1	118197.711	5	-1
0	118197.758	5	-1
4	118197.806	5	-1
5	118197.854	5	-1
5	118197.901	5	-1
3	118197.949	5	-1
3	118197.997	5	-1
3	118198.044	5	-1
1	118198.092	5	-1
1	118198.14	5	-1
1	118198.187	5	-1
0	118198.235	5	-1
1	118198.283	5	-1
4	118198.33	5	-1
6	118198.378	5	-1
6	118198.425	5	-1
4	118198.473	5	-1
2	118198.521	5	-1
4	118198.568	5	-1
3	118198.616	5	-1
6	118198.664	5	-1
11	118198.711	5	-1
9	118198.759	5	-1
4	118198.807	5	-1
2	118198.854	5	-1
3	118198.902	5	-1
6	118198.95	5	-1
3	118198.997	5	-1
2	118199.045	5	-1
3	118199.093	5	-1
2	118199.14	5	-1
5	118199.188	5	-1
4	118199.236	5	-1
2	118199.283	5	-1
1	118199.331	5	-1
2	118199.378	5	-1
7	118199.426	5	-1
5	118199.474	5	-1
5	118199.521	5	-1
6	118199.569	5	-1
3	118199.617	5	-1
4	118199.664	5	-1
6	118199.712	5	-1
5	118199.76	5	-1
2	118199.807	5	-1
3	118199.855	5	-1
2	118199.903	5	-1
2	118199.95	5	-1
1	118199.998	5	-1
2	118200.046	5	-1
4	118200.093	5	-1
7	118200.141	5	-1
5	118200.189	5	-1
4	118200.236	5	-1
4	118200.284	5	-1
2	118200.331	5	-1
1	118200.379	5	-1
3	118200.427	5	-1
5	118200.474	5	-1
2	118200.522	5	-1
3	118200.57	5	-1
5	118200.617	5	-1
3	118200.665	5	-1
3	118200.713	5	-1
3	118200.76	5	-1
2	118200.808	5	-1
6	118200.856	5	-1
6	118200.903	5	-1
7	118200.951	5	-1
7	118200.999	5	-1
6	118201.046	5	-1
5	118201.094	5	-1
5	118201.142	5	-1
2	118201.189	5	-1
1	118201.237	5	-1
3	118201.284	5	-1
4	118201.332	5	-1
2	118201.38	5	-1
0	118201.427	5	-1
0	118201.475	5	-1
0	118201.523	5	-1
0	118201.57	5	-1
0	118201.618	5	-1
0	118201.666	5	-1
0	118201.713	5	-1
0	118201.761	5	-1
0	118201.809	5	-1
0	118201.856	5	-1
0	118201.904	5	-1
0	118201.952	5	-1
0	118201.999	5	-1
0	118202.047	5	-1
0	118202.095	5	-1
0	118202.142	5	-1
0	118202.19	5	-1
0	118202.237	5	-1
0	118202.285	5	-1
0	118202.333	5	-1
0	118202.38	5	-1
0	118202.428	5	-1
0	118202.476	5	-1
0	118202.523	5	-1
0	118202.571	5	-1
0	118202.619	5	-1
0	118202.666	5	-1
0	118202.714	5	-1
0	118202.762	5	-1
0	118202.809	5	-1
0	118202.857	5	-1
0	118202.905	5	-1
0	118202.952	5	-1
0	118203	5	-1
0	118203.048	5	-1
0	118203.095	5	-1
0	118203.143	5	-1
0	118203.19	5	-1
1	118203.238	5	-1
0	118203.286	5	-1
1	118203.333	5	-1
2	118203.381	5	-1
2	118203.429	5	-1
1	118203.476	5	-1
1	118203.524	5	-1
3	118203.572	5	-1
4	118203.619	5	-1
5	118203.667	5	-1
5	118203.715	5	-1
5	118203.762	5	-1
2	118203.81	5	-1
2	118203.858	5	-1
1	118203.905	5	-1
1	118203.953	5	-1
2	118204.001	5	-1
2	118204.048	5	-1
7	118204.096	5	-1
5	118204.143	5	-1
5	118204.191	5	-1
10	118204.239	5	-1
11	118204.286	5	-1
7	118204.334	5	-1
3	118204.382	5	-1
2	118204.429	5	-1
2	118204.477	5	-1
2	118204.525	5	-1
1	118204.572	5	-1
0	118204.62	5	-1
1	118204.668	5	-1
8	118204.715	5	-1
12	118204.763	5	-1
9	118204.811	5	-1
5	118204.858	5	-1
4	118204.906	5	-1
2	118204.954	5	-1
5	118205.001	5	-1
6	118205.049	5	-1
4	118205.096	5	-1
3	118205.144	5	-1
1	118205.192	5	-1
3	118205.239	5	-1
11	118205.287	5	-1
13	118205.335	5	-1
15	118205.382	5	-1
16	118205.43	5	-1
12	118205.478	5	-1
9	118205.525	5	-1
8	118205.573	5	-1
6	118205.621	5	-1
13	118205.668	5	-1
18	118205.716	5	-1
27	118205.764	5	-1
22	118205.811	5	-1
8	118205.859	5	-1
8	118205.907	5	-1
8	118205.954	5	-1
6	118206.002	5	-1
5	118206.049	5	-1
2	118206.097	5	-1
1	118206.145	5	-1
1	118206.192	5	-1
1	118206.24	5	-1
2	118206.288	5	-1
4	118206.335	5	-1
3	118206.383	5	-1
3	118206.431	5	-1
4	118206.478	5	-1
6	118206.526	5	-1
5	118206.574	5	-1
4	118206.621	5	-1
3	118206.669	5	-1
3	118206.717	5	-1
4	118206.764	5	-1
3	118206.812	5	-1
3	118206.86	5	-1
5	118206.907	5	-1
5	118206.955	5	-1
3	118207.002	5	-1
2	118207.05	5	-1
1	118207.098	5	-1
1	118207.145	5	-1
1	118207.193	5	-1
2	118207.241	5	-1
2	118207.288	5	-1
1	118207.336	5	-1
3	118207.384	5	-1
3	118207.431	5	-1
2	118207.479	5	-1
4	118207.527	5	-1
4	118207.574	5	-1
6	118207.622	5	-1
12	118207.67	5	-1
10	118207.717	5	-1
5	118207.765	5	-1
4	118207.813	5	-1
8	118207.86	5	-1
9	118207.908	5	-1
5	118207.955	5	-1
3	118208.003	5	-1
4	118208.051	5	-1
4	118208.098	5	-1
3	118208.146	5	-1
5	118208.194	5	-1
7	118208.241	5	-1
7	118208.289	5	-1
12	118208.337	5	-1
14	118208.384	5	-1
13	118208.432	5	-1
9	118208.48	5	-1
4	118208.527	5	-1
5	118208.575	5	-1
4	118208.623	5	-1
4	118208.67	5	-1
2	118208.718	5	-1
3	118208.765	5	-1
8	118208.813	5	-1
7	118208.861	5	-1
2	118208.908	5	-1
6	118208.956	5	-1
15	118209.004	5	-1
19	118209.051	5	-1
17	118209.099	5	-1
16	118209.147	5	-1
14	118209.194	5	-1
19	118209.242	5	-1
17	118209.29	5	-1
16	118209.337	5	-1
10	118209.385	5	-1
8	118209.433	5	-1
7	118209.48	5	-1
7	118209.528	5	-1
12	118209.576	5	-1
17	118209.623	5	-1
12	118209.671	5	-1
15	118209.718	5	-1
20	118209.766	5	-1
18	118209.814	5	-1
26	118209.861	5	-1
23	118209.909	5	-1
20	118209.957	5	-1
20	118210.004	5	-1
27	118210.052	5	-1
25	118210.1	5	-1
14	118210.147	5	-1
20	118210.195	5	-1
24	118210.243	5	-1
20	118210.29	5	-1
14	118210.338	5	-1
17	118210.386	5	-1
23	118210.433	5	-1
17	118210.481	5	-1
21	118210.529	5	-1
26	118210.576	5	-1
20	118210.624	5	-1
20	118210.671	5	-1
28	118210.719	5	-1
33	118210.767	5	-1
31	118210.814	5	-1
23	118210.862	5	-1
22	118210.91	5	-1
31	118210.957	5	-1
32	118211.005	5	-1
48	118211.053	5	-1
53	118211.1	5	-1
38	118211.148	5	-1
37	118211.196	5	-1
35	118211.243	5	-1
42	118211.291	5	-1
42	118211.339	5	-1
35	118211.386	5	-1
30	118211.434	5	-1
23	118211.482	5	-1
19	118211.529	5	-1
21	118211.577	5	-1
32	118211.624	5	-1
33	118211.672	5	-1
33	118211.72	5	-1
36	118211.767	5	-1
35	118211.815	5	-1
33	118211.863	5	-1
29	118211.91	5	-1
27	118211.958	5	-1
29	118212.006	5	-1
36	118212.053	5	-1
28	118212.101	5	-1
28	118212.149	5	-1
36	118212.196	5	-1
39	118212.244	5	-1
34	118212.292	5	-1
36	118212.339	5	-1
34	118212.387	5	-1
31	118212.435	5	-1
36	118212.482	5	-1
42	118212.53	5	-1
47	118212.577	5	-1
44	118212.625	5	-1
51	118212.673	5	-1
49	118212.72	5	-1
32	118212.768	5	-1
27	118212.816	5	-1
31	118212.863	5	-1
26	118212.911	5	-1
42	118212.959	5	-1
49	118213.006	5	-1
42	118213.054	5	-1
55	118213.102	5	-1
60	118213.149	5	-1
49	118213.197	5	-1
40	118213.245	5	-1
33	118213.292	5	-1
24	118213.34	5	-1
17	118213.388	5	-1
13	118213.435	5	-1
12	118213.483	5	-1
11	118213.53	5	-1
12	118213.578	5	-1
10	118213.626	5	-1
10	118213.673	5	-1
16	118213.721	5	-1
24	118213.769	5	-1
20	118213.816	5	-1
19	118213.864	5	-1
24	118213.912	5	-1
26	118213.959	5	-1
21	118214.007	5	-1
17	118214.055	5	-1
14	118214.102	5	-1
25	118214.15	5	-1
29	118214.198	5	-1
20	118214.245	5	-1
17	118214.293	5	-1
16	118214.341	5	-1
5	118214.388	5	-1
10	118214.436	5	-1
12	118214.483	5	-1
10	118214.531	5	-1
9	118214.579	5	-1
10	118214.626	5	-1
18	118214.674	5	-1
19	118214.722	5	-1
16	118214.769	5	-1
24	118214.817	5	-1
24	118214.865	5	-1
16	118214.912	5	-1
22	118214.96	5	-1
16	118215.008	5	-1
9	118215.055	5	-1
17	118215.103	5	-1
33	118215.151	5	-1
39	118215.198	5	-1
49	118215.246	5	-1
52	118215.294	5	-1
57	118215.341	5	-1
66	118215.389	5	-1
61	118215.436	5	-1
49	118215.484	5	-1
47	118215.532	5	-1
47	118215.579	5	-1
40	118215.627	5	-1
44	118215.675	5	-1
51	118215.722	5	-1
51	118215.77	5	-1
53	118215.818	5	-1
49	118215.865	5	-1
42	118215.913	5	-1
31	118215.961	5	-1
42	118216.008	5	-1
57	118216.056	5	-1
62	118216.104	5	-1
54	118216.151	5	-1
51	118216.199	5	-1
48	118216.247	5	-1
39	118216.294	5	-1
37	118216.342	5	-1
41	118216.389	5	-1
38	118216.437	5	-1
31	118216.485	5	-1
40	118216.532	5	-1
57	118216.58	5	-1
47	118216.628	5	-1
41	118216.675	5	-1
49	118216.723	5	-1
47	118216.771	5	-1
37	118216.818	5	-1
35	118216.866	5	-1
33	118216.914	5	-1
30	118216.961	5	-1
25	118217.009	5	-1
31	118217.057	5	-1
26	118217.104	5	-1
20	118217.152	5	-1
22	118217.2	5	-1
32	118217.247	5	-1
32	118217.295	5	-1
28	118217.342	5	-1
21	118217.39	5	-1
27	118217.438	5	-1
28	118217.485	5	-1
24	118217.533	5	-1
20	118217.581	5	-1
22	118217.628	5	-1
21	118217.676	5	-1
24	118217.724	5	-1
30	118217.771	5	-1
20	118217.819	5	-1
12	118217.867	5	-1
17	118217.914	5	-1
23	118217.962	5	-1
24	118218.01	5	-1
16	118218.057	5	-1
11	118218.105	5	-1
14	118218.153	5	-1
18	118218.2	5	-1
14	118218.248	5	-1
14	118218.295	5	-1
15	118218.343	5	-1
11	118218.391	5	-1
8	118218.438	5	-1
11	118218.486	5	-1
16	118218.534	5	-1
12	118218.581	5	-1
6	118218.629	5	-1
7	118218.677	5	-1
3	118218.724	5	-1
2	118218.772	5	-1
3	118218.82	5	-1
3	118218.867	5	-1
4	118218.915	5	-1
6	118218.963	5	-1
4	118219.01	5	-1
7	118219.058	5	-1
16	118219.105	5	-1
14	118219.153	5	-1
10	118219.201	5	-1
10	118219.248	5	-1
7	118219.296	5	-1
9	118219.344	5	-1
9	118219.391	5	-1
5	118219.439	5	-1
4	118219.487	5	-1
2	118219.534	5	-1
0	118219.582	5	-1
7	118219.63	5	-1
15	118219.677	5	-1
20	118219.725	5	-1
16	118219.773	5	-1
12	118219.82	5	-1
12	118219.868	5	-1
8	118219.916	5	-1
7	118219.963	5	-1
7	118220.011	5	-1
8	118220.058	5	-1
8	118220.106	5	-1
9	118220.154	5	-1
8	118220.201	5	-1
4	118220.249	5	-1
6	118220.297	5	-1
11	118220.344	5	-1
14	118220.392	5	-1
11	118220.44	5	-1
10	118220.487	5	-1
9	118220.535	5	-1
2	118220.583	5	-1
4	118220.63	5	-1
5	118220.678	5	-1
6	118220.726	5	-1
4	118220.773	5	-1
1	118220.821	5	-1
1	118220.869	5	-1
2	118220.916	5	-1
5	118220.964	5	-1
7	118221.011	5	-1
8	118221.059	5	-1
6	118221.107	5	-1
4	118221.154	5	-1
4	118221.202	5	-1
3	118221.25	5	-1
3	118221.297	5	-1
4	118221.345	5	-1
5	118221.393	5	-1
8	118221.44	5	-1
5	118221.488	5	-1
4	118221.536	5	-1
3	118221.583	5	-1
1	118221.631	5	-1
0	118221.679	5	-1
0	118221.726	5	-1
0	118221.774	5	-1
1	118221.822	5	-1
1	118221.869	5	-1
6	118221.917	5	-1
7	118221.964	5	-1
8	118222.012	5	-1
5	118222.06	5	-1
5	118222.107	5	-1
6	118222.155	5	-1
7	118222.203	5	-1
6	118222.25	5	-1
3	118222.298	5	-1
4	118222.346	5	-1
6	118222.393	5	-1
3	118222.441	5	-1
2	118222.489	5	-1
4	118222.536	5	-1
2	118222.584	5	-1
1	118222.632	5	-1
2	118222.679	5	-1
1	118222.727	5	-1
0	118222.775	5	-1
1	118222.822	5	-1
1	118222.87	5	-1
1	118222.917	5	-1
2	118222.965	5	-1
1	118223.013	5	-1
1	118223.06	5	-1
3	118223.108	5	-1
4	118223.156	5	-1
4	118223.203	5	-1
3	118223.251	5	-1
4	118223.299	5	-1
3	118223.346	5	-1
1	118223.394	5	-1
3	118223.442	5	-1
3	118223.489	5	-1
3	118223.537	5	-1
5	118223.585	5	-1
6	118223.632	5	-1
8	118223.68	5	-1
5	118223.728	5	-1
1	118223.775	5	-1
4	118223.823	5	-1
7	118223.87	5	-1
5	118223.918	5	-1
6	118223.966	5	-1
3	118224.013	5	-1
4	118224.061	5	-1
3	118224.109	5	-1
6	118224.156	5	-1
6	118224.204	5	-1
4	118224.252	5	-1
3	118224.299	5	-1
4	118224.347	5	-1
2	118224.395	5	-1
0	118224.442	5	-1
0	118224.49	5	-1
1	118224.538	5	-1
3	118224.585	5	-1
5	118224.633	5	-1
3	118224.681	5	-1
0	118224.728	5	-1
3	118224.776	5	-1
6	118224.823	5	-1
8	118224.871	5	-1
7	118224.919	5	-1
5	118224.966	5	-1
6	118225.014	5	-1
2	118225.062	5	-1
1	118225.109	5	-1
0	118225.157	5	-1
1	118225.205	5	-1
1	118225.252	5	-1
0	118225.3	5	-1
1	118225.348	5	-1
1	118225.395	5	-1
3	118225.443	5	-1
5	118225.491	5	-1
9	118225.538	5	-1
8	118225.586	5	-1
4	118225.634	5	-1
5	118225.681	5	-1
8	118225.729	5	-1
7	118225.776	5	-1
7	118225.824	5	-1
7	118225.872	5	-1
5	118225.919	5	-1
4	118225.967	5	-1
3	118226.015	5	-1
4	118226.062	5	-1
3	118226.11	5	-1
1	118226.158	5	-1
1	118226.205	5	-1
2	118226.253	5	-1
2	118226.301	5	-1
3	118226.348	5	-1
1	118226.396	5	-1
2	118226.444	5	-1
2	118226.491	5	-1
2	118226.539	5	-1
6	118226.587	5	-1
5	118226.634	5	-1
2	118226.682	5	-1
3	118226.729	5	-1
2	118226.777	5	-1
0	118226.825	5	-1
0	118226.872	5	-1
3	118226.92	5	-1
6	118226.968	5	-1
3	118227.015	5	-1
0	118227.063	5	-1
0	118227.111	5	-1
0	118227.158	5	-1
0	118227.206	5	-1
0	118227.254	5	-1
4	118227.301	5	-1
5	118227.349	5	-1
1	118227.397	5	-1
3	118227.444	5	-1
3	118227.492	5	-1
6	118227.54	5	-1
10	118227.587	5	-1
6	118227.635	5	-1
2	118227.682	5	-1
4	118227.73	5	-1
3	118227.778	5	-1
4	118227.825	5	-1
3	118227.873	5	-1
0	118227.921	5	-1
0	118227.968	5	-1
2	118228.016	5	-1
2	118228.064	5	-1
3	118228.111	5	-1
1	118228.159	5	-1
0	118228.207	5	-1
1	118228.254	5	-1
1	118228.302	5	-1
3	118228.35	5	-1
3	118228.397	5	-1
3	118228.445	5	-1
1	118228.493	5	-1
1	118228.54	5	-1
3	118228.588	5	-1
2	118228.635	5	-1
3	118228.683	5	-1
3	118228.731	5	-1
1	118228.778	5	-1
4	118228.826	5	-1
6	118228.874	5	-1
2	118228.921	5	-1
2	118228.969	5	-1
1	118229.017	5	-1
1	118229.064	5	-1
2	118229.112	5	-1
2	118229.16	5	-1
3	118229.207	5	-1
3	118229.255	5	-1
1	118229.303	5	-1
1	118229.35	5	-1
1	118229.398	5	-1
1	118229.445	5	-1
4	118229.493	5	-1
7	118229.541	5	-1
5	118229.588	5	-1
2	118229.636	5	-1
2	118229.684	5	-1
0	118229.731	5	-1
4	118229.779	5	-1
5	118229.827	5	-1
5	118229.874	5	-1
13	118229.922	5	-1
11	118229.97	5	-1
11	118230.017	5	-1
14	118230.065	5	-1
8	118230.113	5	-1
6	118230.16	5	-1
4	118230.208	5	-1
1	118230.256	5	-1
9	118230.303	5	-1
25	118230.351	5	-1
45	118230.398	5	-1
64	118230.446	5	-1
67	118230.494	5	-1
